date,flow_almadale_mean,flow_almadale_max,flow_almadale_min,rain_rangiwahia_total,rain_cheltenham_total,rain_halcombe_total,rain_mangaone_valley_total,rain_rangiwahia_maxhr,rain_cheltenham_maxhr,rain_halcombe_maxhr,rain_mangaone_valley_maxhr,wt_almadale_mean,wt_almadale_max,wt_almadale_min,flow_almadale_mean_lag1,flow_almadale_max_lag1,flow_almadale_min_lag1,rain_rangiwahia_total_lag1,rain_cheltenham_total_lag1,rain_halcombe_total_lag1,rain_mangaone_valley_total_lag1,rain_rangiwahia_maxhr_lag1,rain_cheltenham_maxhr_lag1,rain_halcombe_maxhr_lag1,rain_mangaone_valley_maxhr_lag1,wt_almadale_mean_lag1,wt_almadale_max_lag1,wt_almadale_min_lag1,flow_almadale_mean_lag2,flow_almadale_max_lag2,flow_almadale_min_lag2,rain_rangiwahia_total_lag2,rain_cheltenham_total_lag2,rain_halcombe_total_lag2,rain_mangaone_valley_total_lag2,rain_rangiwahia_maxhr_lag2,rain_cheltenham_maxhr_lag2,rain_halcombe_maxhr_lag2,rain_mangaone_valley_maxhr_lag2,wt_almadale_mean_lag2,wt_almadale_max_lag2,wt_almadale_min_lag2,flow_almadale_mean_lag3,flow_almadale_max_lag3,flow_almadale_min_lag3,rain_rangiwahia_total_lag3,rain_cheltenham_total_lag3,rain_halcombe_total_lag3,rain_mangaone_valley_total_lag3,rain_rangiwahia_maxhr_lag3,rain_cheltenham_maxhr_lag3,rain_halcombe_maxhr_lag3,rain_mangaone_valley_maxhr_lag3,wt_almadale_mean_lag3,wt_almadale_max_lag3,wt_almadale_min_lag3,rain_heavy_count_7d,flow_high_count_7d,ecoli_cfu,label
2022-03-16,104832.61,1255.79,1133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,20.9,15.3,101208.69,1220.02,1124.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,23.3,16.2,104595.23,1255.79,1150.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,22.7,16.4,104987.12,1246.79,1176.14,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,22.7,17.3,0.0,0.0,565.0000000000002,1.0
2022-03-17,111440.83,1595.84,1193.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,19.9,15.6,104832.61,1255.79,1133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,20.9,15.3,101208.69,1220.02,1124.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,23.3,16.2,104595.23,1255.79,1150.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,22.7,16.4,0.0,0.0,1549.2000000000005,1.0
2022-03-23,966723.28,27355.67,1945.24,0.79,0.0,0.0,0.0,7.0,5.0,5.5,10.5,16.22,18.1,13.8,136292.33,1960.48,1357.8,15.06,29.81,26.5,22.61,0.5,0.0,0.0,0.0,16.17,17.0,15.5,134290.24,1687.66,1402.53,0.0,0.0,0.0,0.0,8.0,7.5,6.0,7.5,17.14,19.8,14.8,166140.7,2200.52,1634.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,20.1,13.0,0.0,0.0,480.0,0.0
2022-03-30,922505.86,14086.06,9485.47,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,17.5,14.0,1026488.06,14260.87,10251.14,0.0,0.0,0.0,1.12,1.0,0.0,0.0,0.0,14.65,16.2,13.8,1508825.05,23075.22,13955.66,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.36,16.0,13.2,2955986.91,60909.71,20686.97,1.19,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.94,15.3,13.0,3.0,3.0,275.0000000000001,0.0
2022-04-06,369297.22,4506.71,4048.43,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.5,17.45,19.2,15.4,403263.06,4963.41,4389.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,19.9,16.1,448408.05,5544.06,4841.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,19.5,15.0,504792.09,6324.08,5415.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,18.3,14.8,0.0,0.0,211.00000000000003,0.0
2022-04-13,274169.21,3281.56,3055.86,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.18,17.1,13.3,288609.12,3487.09,3200.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,16.6,13.8,308934.14,3762.89,3404.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,15.6,11.9,336499.79,4093.22,3676.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,16.6,12.5,0.0,0.0,85.99999999999997,0.0
2022-04-20,227408.19,2719.11,2535.99,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,15.07,17.1,13.0,236295.44,2834.31,2626.17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.32,15.2,11.1,248743.81,3014.58,2738.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,16.5,12.9,268601.62,3281.56,2953.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,15.3,11.1,0.0,0.0,83.99999999999999,0.0
2022-04-28,343675.85,4601.13,3507.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,15.5,12.5,529606.14,9022.29,4577.44,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,14.6,11.0,504937.41,10664.06,2607.91,3.57,0.0,0.0,5.06,0.5,0.0,0.0,0.0,14.17,16.0,12.6,237884.16,2994.11,2571.73,7.93,0.0,0.0,0.0,3.0,0.0,0.0,3.5,13.6,15.6,11.8,0.0,0.0,98.00000000000004,0.0
2022-04-29,282811.98,3570.92,3014.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,14.0,10.6,343675.85,4601.13,3507.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,15.5,12.5,529606.14,9022.29,4577.44,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,14.6,11.0,504937.41,10664.06,2607.91,3.57,0.0,0.0,5.06,0.5,0.0,0.0,0.0,14.17,16.0,12.6,0.0,0.0,64.4,0.0
2022-05-12,540367.47,7478.67,4914.35,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,12.0,10.5,281661.45,7352.0,2089.67,11.7,24.92,9.18,14.06,1.0,0.0,0.0,0.0,13.04,14.0,11.8,177443.27,2203.0,1994.61,10.87,4.67,1.25,5.63,3.0,14.5,3.5,4.0,13.58,14.8,12.5,177738.38,2103.56,2007.95,0.0,0.0,0.0,0.0,9.0,4.5,1.5,3.0,13.67,14.9,12.5,1.0,0.0,43.99999999999999,0.0
2022-06-16,3302252.65,52779.24,27373.8,1.25,0.54,0.0,0.0,1.5,0.5,3.0,0.5,9.24,9.7,8.8,3700566.18,59219.85,32353.02,20.06,11.42,6.26,7.31,0.5,0.5,0.0,0.0,8.75,9.2,8.5,3000913.7,50528.62,16726.27,18.81,32.71,28.38,43.32,6.0,2.0,2.0,1.5,9.13,9.8,8.7,1909800.02,40562.39,14613.72,7.11,14.02,6.26,12.94,5.5,7.5,6.0,16.5,9.03,9.8,8.3,1.0,4.0,138.00000000000006,0.0
2022-07-14,1493012.06,22520.99,12032.13,0.42,1.61,1.25,2.81,0.5,1.0,0.5,0.5,9.88,10.6,9.3,1355607.83,25114.42,8196.98,5.01,11.83,12.52,13.5,0.5,0.5,0.5,2.0,9.58,10.1,9.0,802812.48,11318.24,8196.98,2.93,5.92,4.18,5.06,1.5,2.5,2.5,2.5,8.8,9.3,8.4,930873.19,13017.92,8951.85,10.45,12.37,7.51,8.44,1.5,1.5,1.0,1.0,9.23,10.2,8.6,0.0,0.0,64.4,0.0
2022-08-11,1824653.21,34472.52,13397.6,0.87,0.0,0.0,0.52,0.5,0.0,0.0,0.0,7.77,8.6,7.0,1462179.27,46917.9,5982.13,10.86,1.62,1.09,5.72,1.0,0.0,0.0,0.5,9.29,10.0,7.9,586029.54,7898.71,6180.28,0.44,4.84,1.63,19.23,2.5,0.5,0.5,2.0,9.88,10.7,8.9,579393.29,8030.52,5870.57,6.08,9.68,10.3,7.28,0.5,2.0,0.5,3.0,10.37,11.6,9.4,0.0,0.0,30.000000000000004,0.0
2022-09-15,1911338.73,38615.79,15286.93,6.52,9.14,10.31,7.8,0.5,0.5,1.0,1.0,8.68,9.9,7.5,1394099.13,28445.88,8230.5,9.56,7.53,11.93,8.32,2.0,2.0,3.0,2.0,10.47,11.6,9.3,824794.61,13397.6,7542.46,10.86,10.76,8.68,7.79,3.0,4.0,2.5,1.5,10.71,12.5,9.1,1354206.76,22301.18,6528.57,0.0,1.62,2.71,2.08,6.0,7.0,5.0,4.5,9.8,11.3,8.3,0.0,0.0,129.2,0.0
2022-10-13,554502.66,7141.72,6139.71,16.21,11.83,12.47,12.44,2.0,1.0,1.5,2.0,12.64,13.5,11.8,559727.18,6724.98,6260.58,0.46,1.08,2.17,1.99,2.5,2.0,2.0,2.0,12.85,14.6,11.1,609193.47,7305.52,6662.04,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,12.92,15.5,10.9,652055.28,7911.42,7239.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,15.2,10.8,0.0,0.0,3080.400000000001,1.0
2022-11-02,709964.86,10114.3,6756.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,20.6,14.9,1280069.41,21426.1,9051.22,1.85,1.08,5.42,4.48,0.0,0.0,0.0,0.0,16.01,17.9,14.4,590914.12,9236.55,3950.63,36.12,26.34,5.42,17.9,1.5,0.5,2.5,2.5,16.89,18.0,16.1,360135.48,4340.35,3950.63,0.0,2.15,1.63,0.5,6.0,6.0,1.0,4.0,17.32,20.0,15.1,0.0,0.0,133.99999999999997,0.0
2022-11-08,319503.02,3811.39,3565.89,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52,19.2,14.2,337925.2,4069.54,3743.18,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.89,20.7,13.1,362228.94,4390.95,3974.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,20.9,14.3,400862.48,4919.93,4340.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,21.0,14.6,0.0,0.0,41.00000000000001,0.0
2022-11-15,381685.83,4919.93,3834.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.72,22.8,15.4,498165.4,8578.51,4865.15,6.02,0.0,1.63,0.5,0.0,0.0,0.0,0.0,17.58,20.0,15.5,563858.51,14920.26,3609.58,0.46,1.08,0.54,0.99,5.5,0.0,1.0,0.5,16.16,19.0,13.7,400475.13,6506.07,3765.81,0.46,1.08,1.09,1.0,0.5,0.5,0.5,0.5,14.33,16.1,13.4,0.0,0.0,41.00000000000001,0.0
2022-11-17,292702.88,3522.61,3251.51,3.24,0.0,0.0,0.0,7.5,5.0,7.0,5.5,20.3,24.1,17.0,321039.65,3880.54,3479.75,0.93,0.0,0.0,0.0,1.5,0.0,0.0,0.0,19.78,24.0,15.8,381685.83,4919.93,3834.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.72,22.8,15.4,498165.4,8578.51,4865.15,6.02,0.0,1.63,0.5,0.0,0.0,0.0,0.0,17.58,20.0,15.5,0.0,0.0,1101.9999999999995,1.0
2022-11-22,497982.98,6230.24,5315.12,4.17,5.38,4.88,2.98,4.5,1.0,4.0,1.0,17.19,18.4,15.9,610473.66,8400.22,6139.71,3.24,6.99,3.25,3.48,3.0,2.5,1.5,1.0,17.24,18.6,15.9,745524.22,10709.06,7571.68,10.65,17.74,15.19,21.88,2.0,3.5,0.5,1.0,18.44,21.1,16.4,1523940.55,53543.41,8223.89,3.71,7.53,12.48,16.91,4.5,8.5,6.5,7.5,16.55,18.3,13.6,1.0,0.0,213.00000000000009,0.0
2022-11-29,1487040.07,19378.19,14318.44,0.93,0.0,0.54,0.0,0.0,0.0,0.0,0.0,15.15,17.2,13.2,1390826.19,20551.83,13489.88,11.58,4.84,8.14,3.98,0.5,0.0,0.5,0.0,14.78,17.1,12.5,1671056.0,27280.47,15530.09,10.19,0.0,0.0,0.5,3.0,2.5,4.0,2.5,14.12,17.0,11.4,2699604.52,34457.13,25805.02,12.51,4.3,3.25,0.99,5.5,0.0,0.0,0.5,12.94,15.1,10.9,0.0,3.0,299.0000000000001,0.0
2022-12-07,568483.48,7012.08,6199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,19.7,15.9,642834.56,8084.23,6883.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,19.8,15.4,759646.75,9727.58,7911.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,19.3,13.3,933292.16,12122.39,9461.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,18.5,12.8,0.0,1.0,121.00000000000003,0.0
2022-12-13,1315251.96,28315.74,9162.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,20.1,13.9,1475508.18,32449.21,11994.04,27.78,1.61,0.54,1.99,0.0,0.0,0.0,0.0,17.36,18.9,16.3,498019.2,14412.07,4783.77,19.91,31.19,20.61,31.34,7.5,1.0,0.5,0.5,17.76,19.2,16.6,445621.37,5461.22,4865.15,0.0,0.0,0.54,1.99,9.5,6.5,3.5,5.5,16.96,18.6,15.3,0.0,0.0,288.00000000000006,0.0
2022-12-16,593196.58,8400.22,6079.75,6.95,3.22,1.58,3.48,1.5,0.5,0.5,0.5,18.48,20.3,17.0,580154.06,7605.3,6139.71,6.95,1.61,5.27,1.0,1.5,1.0,0.5,1.0,19.18,20.8,17.2,709486.95,9423.85,7437.97,0.0,0.0,0.0,0.0,2.5,0.5,2.5,0.5,18.87,22.2,15.7,1315251.96,28315.74,9162.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,20.1,13.9,0.0,0.0,439.99999999999983,0.0
2022-12-20,1737143.9,23284.34,17328.77,3.71,1.07,10.01,7.46,5.5,3.5,3.0,7.0,17.81,19.9,15.9,1535642.35,22205.38,10548.73,24.54,12.86,10.54,13.43,3.5,0.5,4.5,5.5,17.7,18.9,16.9,597266.66,10789.69,5784.62,17.6,18.75,21.08,16.41,6.5,2.0,1.5,2.5,18.97,20.0,17.6,648573.42,8795.04,6199.99,2.78,0.54,0.53,0.99,4.0,2.5,3.0,3.0,19.78,22.7,17.6,0.0,1.0,1935.0000000000005,1.0
2022-12-27,527623.01,6506.07,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,25.2,16.9,600894.71,7471.28,6413.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,23.3,16.9,708296.88,8977.63,7371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26,22.4,16.9,900454.77,12730.65,8795.04,0.93,1.61,6.32,1.49,0.0,0.0,0.0,0.0,17.37,19.5,15.3,0.0,1.0,74.00000000000003,0.0
2023-01-03,342231.82,4399.36,3702.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72,24.2,15.9,332879.07,3941.99,3724.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,20.0,15.8,339475.59,4069.54,3743.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54,22.2,16.9,366939.14,4441.96,4021.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,24.5,17.9,0.0,0.0,62.99999999999999,0.0
2023-01-10,6434569.07,110176.55,42727.5,1.39,0.0,0.0,2.49,1.5,1.0,0.5,1.5,15.25,17.3,13.6,3676371.1,113151.32,5166.38,26.86,16.07,9.49,23.38,0.5,0.0,0.0,0.5,16.41,18.3,14.8,398738.85,5218.29,4352.3,32.88,15.53,7.38,11.94,6.5,6.0,3.5,7.0,19.65,20.4,18.3,441481.88,5589.89,4811.23,4.17,1.07,2.64,2.99,10.0,8.5,2.5,6.0,19.74,21.2,17.7,1.0,1.0,1723.0,1.0
2023-01-17,962131.26,12335.4,10080.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79,22.0,15.8,1195634.74,15611.74,12210.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,20.9,14.7,1612095.13,22396.79,15476.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,19.4,13.6,2519016.46,40027.71,19259.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.0,12.3,1.0,6.0,181.00000000000006,0.0
2023-01-19,695011.57,8602.98,7436.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34,23.6,17.5,806797.84,10118.54,8533.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,23.6,16.6,962131.26,12335.4,10080.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79,22.0,15.8,1195634.74,15611.74,12210.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,20.9,14.7,0.0,4.0,64.4,0.0
2023-01-25,371561.73,4475.13,4134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,24.1,16.5,406949.93,4914.21,4425.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,23.6,16.8,447473.57,5495.33,4861.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11,22.8,18.0,491439.13,6007.37,5409.69,0.46,0.0,0.0,0.5,0.0,0.0,0.0,0.0,21.04,24.6,18.6,0.0,0.0,187.00000000000003,0.0
2023-01-31,796546.69,11964.0,7662.64,4.63,0.54,0.0,0.0,0.0,0.0,0.0,0.0,21.04,22.8,19.4,1568833.29,22985.91,11964.0,0.0,1.07,0.53,2.98,3.5,0.5,0.0,0.0,18.85,21.6,16.3,1448660.19,27775.04,4861.09,29.18,42.32,26.35,41.77,0.0,0.5,0.5,1.5,17.86,19.4,17.0,372695.99,4967.71,4040.8,22.23,23.04,20.55,18.9,4.0,8.5,6.0,8.5,20.22,21.7,18.8,1.0,1.0,1126.0000000000002,1.0
2023-02-08,561162.09,7213.48,5723.71,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,20.02,22.1,18.4,594155.52,7404.26,6566.02,0.46,0.54,0.0,1.0,0.0,0.0,0.0,0.0,21.71,23.5,20.3,673214.08,9709.42,6808.95,9.73,5.36,6.85,5.49,0.5,0.5,0.0,0.5,22.58,25.2,20.7,1291759.08,35872.39,5893.04,0.0,0.0,0.53,0.0,3.0,2.5,3.5,2.5,21.25,23.8,18.9,1.0,0.0,158.00000000000003,0.0
2023-02-21,1420503.33,18062.71,14878.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,18.8,15.2,1788405.92,24123.91,17868.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78,19.0,14.5,2446965.5,34161.36,23728.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09,17.8,12.5,3668749.27,56837.29,33400.59,1.85,0.54,0.0,0.0,0.0,0.0,0.0,0.0,14.21,15.1,13.3,2.0,5.0,133.99999999999997,0.0
2023-02-24,1407737.59,23503.41,11199.89,20.84,2.14,4.22,3.49,0.0,0.0,0.0,0.0,16.18,17.4,15.1,1024651.11,12670.23,11317.57,0.93,0.0,2.11,0.5,6.0,1.0,1.5,1.5,17.6,18.6,16.8,1184556.95,14921.79,12500.59,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.5,17.1,18.4,16.1,1420503.33,18062.71,14878.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,18.8,15.2,0.0,4.0,64.4,0.0
2023-02-28,,0.0,0.0,2.78,0.0,0.0,0.0,0.5,1.0,0.5,1.0,16.05,16.9,15.0,,,,0.93,0.0,0.0,0.5,1.5,0.0,0.0,0.0,14.67,16.9,12.5,,,,6.48,0.0,0.53,4.99,0.5,0.0,0.0,0.5,13.83,14.3,13.6,1770995.15,28089.29,17917.2,0.46,0.0,0.0,0.0,2.0,0.0,0.5,3.0,14.22,15.1,13.6,0.0,1.0,131.99999999999997,0.0
2023-03-07,661384.6,8170.69,6563.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,19.8,15.7,601109.89,7353.49,5860.96,3.63,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.53,21.1,16.3,653998.27,7959.19,7243.01,1.82,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.35,21.5,17.9,724985.85,8965.23,7840.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.01,20.9,15.6,0.0,0.0,95.99999999999999,0.0
2023-03-14,454564.22,5422.83,5080.42,8.17,4.92,0.0,3.99,0.0,0.0,0.0,0.0,15.93,19.4,11.9,477973.07,5839.08,5286.07,0.91,0.0,0.0,0.0,4.5,3.5,0.0,2.5,16.5,18.8,14.1,525096.58,6415.65,5774.0,0.0,0.0,0.53,0.0,1.0,0.0,0.0,0.0,17.02,19.5,14.1,505959.46,6016.92,5731.29,6.81,15.32,6.32,13.96,0.0,0.0,0.5,0.0,17.1,19.0,15.3,0.0,0.0,1145.0000000000005,1.0
2023-03-16,474249.51,6039.59,5135.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,18.7,9.3,599620.03,9610.03,5228.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,17.7,8.5,454564.22,5422.83,5080.42,8.17,4.92,0.0,3.99,0.0,0.0,0.0,0.0,15.93,19.4,11.9,477973.07,5839.08,5286.07,0.91,0.0,0.0,0.0,4.5,3.5,0.0,2.5,16.5,18.8,14.1,0.0,0.0,43.99999999999999,0.0
2023-03-21,460181.11,5795.59,5026.29,0.0,0.0,0.0,0.0,5.5,7.0,5.5,5.5,16.65,19.6,13.3,621577.93,9540.49,5731.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,19.9,15.1,526318.86,9540.49,4728.36,13.62,18.05,12.12,16.45,0.0,0.0,0.0,0.0,17.74,20.7,15.4,414386.86,4990.67,4691.81,4.99,9.3,3.69,8.48,6.0,5.0,5.0,5.5,18.33,22.3,15.6,0.0,0.0,1153.0,1.0
2023-03-28,441515.03,5383.29,4865.8,0.45,0.0,0.0,0.0,7.5,4.0,3.5,5.5,16.06,18.4,14.2,449326.92,5403.01,5044.24,1.82,0.55,0.53,0.5,0.5,0.0,0.0,0.0,16.41,19.2,14.4,482321.44,6016.92,5153.89,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,14.93,18.3,11.8,548104.04,6973.69,5860.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,17.1,12.2,0.0,0.0,189.00000000000003,0.0
2023-04-04,617012.83,7381.35,6921.0,3.18,0.0,1.05,0.0,0.0,0.0,0.0,0.5,14.89,16.3,13.8,649339.69,8079.46,7026.77,2.72,1.64,0.0,1.0,2.0,0.0,0.5,0.0,14.9,16.5,13.4,831950.9,12042.16,7989.11,2.27,2.19,1.05,1.5,1.5,1.5,0.0,1.0,13.57,14.4,12.6,2113453.96,43026.11,11919.19,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,11.55,13.8,9.3,0.0,1.0,108.00000000000003,0.0
2023-04-12,461810.87,5667.91,5116.97,9.98,3.83,3.69,3.99,6.0,1.5,1.5,0.5,15.69,19.1,13.2,500767.52,6201.03,5462.74,0.91,2.19,1.58,1.99,6.0,2.0,1.5,1.5,15.56,19.2,13.2,560665.68,7000.18,6039.59,0.45,0.0,0.53,0.5,0.5,2.0,1.5,2.0,13.76,16.0,11.6,855797.81,18899.39,6894.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,12.31,13.6,10.9,0.0,0.0,663.0,1.0
2023-04-18,450748.06,5523.31,4990.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,16.9,8.1,503779.0,6154.42,5422.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,16.0,9.3,572820.69,7579.14,5971.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,15.7,13.0,510940.12,6391.42,5710.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,16.8,13.0,0.0,0.0,135.00000000000003,0.0
2023-04-20,401698.88,4766.13,4573.34,4.54,4.38,11.6,7.98,0.5,0.0,0.5,0.0,15.3,17.6,13.9,419191.84,5044.24,4691.81,0.0,0.0,0.0,0.0,3.5,2.0,5.0,4.5,13.78,17.5,10.1,450748.06,5523.31,4990.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,16.9,8.1,503779.0,6154.42,5422.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,16.0,9.3,0.0,0.0,158.4,0.0
2023-04-26,905346.94,12542.85,8768.95,0.45,0.0,0.0,0.5,4.5,2.0,1.0,0.5,11.12,12.5,9.3,902194.4,15318.6,9471.34,6.35,2.74,2.63,5.99,0.5,0.0,0.0,0.5,13.91,14.9,11.6,1611913.51,27453.64,11005.71,0.91,0.0,0.0,0.0,1.5,1.0,1.5,2.5,14.58,15.3,13.6,1323183.19,24351.69,4527.09,21.78,27.35,31.62,30.41,0.5,0.0,0.0,0.0,15.2,15.6,14.6,0.0,1.0,649.9999999999999,1.0
2023-05-11,412659.38,5462.74,4336.48,14.52,13.67,12.12,12.47,3.5,4.5,2.5,2.5,12.49,14.1,8.7,377241.39,4417.0,4316.18,2.72,0.55,0.53,1.0,4.5,5.0,4.5,4.0,13.63,16.7,10.4,383251.75,4497.76,4380.68,0.0,0.0,0.0,0.0,2.0,0.5,0.5,1.0,14.81,18.3,12.4,388635.91,4589.36,4429.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,16.9,11.9,0.0,0.0,1045.2000000000005,1.0
2023-06-15,517340.95,6248.04,5752.6,0.4,0.0,0.0,0.52,0.0,0.0,0.0,0.0,7.78,9.0,6.8,566783.42,7026.77,6131.26,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,8.06,9.2,6.9,635563.49,8019.13,6894.8,0.81,0.0,0.0,0.52,0.0,0.0,0.0,0.0,8.24,9.6,6.9,807386.42,12207.49,7929.36,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,7.0,7.8,5.9,0.0,0.0,20.800000000000004,0.0
2023-07-20,1528552.01,21160.49,14790.81,2.35,0.0,0.0,0.52,0.0,0.0,0.0,0.0,9.57,10.4,8.9,1565197.29,20634.5,16682.93,10.34,0.53,0.0,0.0,0.5,0.5,0.0,0.5,9.4,10.3,8.7,1709804.4,22506.63,17532.29,4.64,1.06,0.53,5.7,1.5,0.0,0.0,0.0,9.18,9.8,8.5,1986722.84,29632.71,18750.25,2.82,2.66,1.06,2.59,3.0,0.5,0.5,5.0,9.34,9.8,8.9,0.0,7.0,39.199999999999996,0.0
2023-08-17,796615.21,10363.84,8355.79,1.41,2.66,2.65,2.5,1.5,1.0,0.5,1.0,7.75,9.0,6.4,1240437.53,22836.33,10216.93,3.29,1.59,5.82,2.5,0.5,1.5,1.5,1.0,7.67,8.5,6.4,1181082.9,16776.16,9505.86,3.76,3.19,9.53,4.0,1.5,1.0,3.0,1.5,8.63,9.1,8.1,751770.26,9679.96,8140.18,0.94,2.65,1.06,1.0,1.5,1.0,3.0,1.5,8.54,9.9,7.3,0.0,0.0,30.000000000000004,0.0
